"","Comment","AuthorDisplayName","AuthorProfileImageUrl","AuthorChannelUrl","AuthorChannelID","ReplyCount","LikeCount","PublishedAt","UpdatedAt","CommentID","ParentID","VideoID"
"55","First","@matteo2617","https://yt3.ggpht.com/ytc/AIdro_lIsk3_l-lW7m_GzdK0ybAIzMXtaH10xjzsTSkT_tuIir4=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@matteo2617","UCUbtSNBCbCYeuEyDiWX2RhQ","2","2","2024-08-04T08:17:46Z","2024-08-04T08:17:46Z","Ugxmt4ZIObj2gslCqrp4AaABAg",NA,"jNQXAC9IVRw"
"56","Wow","@user-ko2sd4bm3v","https://yt3.ggpht.com/ytc/AIdro_m8X9mT-HZG5lKIiCAJykIcmXqiL55IlVyGqWptac3ezJgf6r2Can8euNwXp4DTBFAbEw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-ko2sd4bm3v","UCN94MXZZd4LpSThTYga2Zmg","0","1","2024-08-04T08:12:56Z","2024-08-04T08:12:56Z","UgzJdHwmmYd95Hhu0jB4AaABAg",NA,"jNQXAC9IVRw"
"57","It’s crazy how YouTube is almost 20 years old with the fact that this video basically determines how long ago it all started.","@PattyRickerSmither","https://yt3.ggpht.com/YWi_a_NfBZRIeOQ8ZZ6NRrg2B0Mi18SOTevKIACtNj4Ivn-b31s0bO-yVdPbQ8aGiH7BBYR1=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@PattyRickerSmither","UCbuvEfqWVIXTLZJWwg0axXw","0","1","2024-08-04T08:07:22Z","2024-08-04T08:07:22Z","Ugz9ACeoieBQd6pA_7F4AaABAg",NA,"jNQXAC9IVRw"
"58","Why YouTube haven't comment on this video? It's the first channel that posted a video on YouTube when YouTube were born!","@Whitemask_plays","https://yt3.ggpht.com/emGqqFSpAA2NFqMI15fxhQJQxWQbLM7HBZDfNeQx23ggTZuh1ZqvhuVN2x2LHnYf82jR9sKZRVo=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Whitemask_plays","UCvUfj2jaouQx5bcH3gdR2qw","0","1","2024-08-04T07:55:04Z","2024-08-04T07:55:04Z","Ugwk49gwhg0LkEwwruB4AaABAg",NA,"jNQXAC9IVRw"
"59","thanks for recommending this to me after 19years youtube 😂","@Veegu50","https://yt3.ggpht.com/lsVllbTooKoGC4kkWtKpXeCw0QePzv-5_8f8bk5atQ6eiRLQUYFPHyJ2Z0KNwbOmAPtovLDI=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Veegu50","UCHZ61w2GJqm3wJH132aw5xg","0","1","2024-08-04T07:54:48Z","2024-08-04T07:54:48Z","UgxK95TiUMBlZQKkD_p4AaABAg",NA,"jNQXAC9IVRw"
"60","YouTube and I are the same age","@Benjaminbadakhshon","https://yt3.ggpht.com/PnTTrOtq7K6AWhaHgtn7j1WKlZuJXOCMd0O0f7XTheBHM3XZmae2G3wn36cQrAp2ns_1rJZ_Pg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Benjaminbadakhshon","UCZPNXKdAQ5ZrCBb5aE6SWug","1","2","2024-08-04T07:54:01Z","2024-08-04T07:54:01Z","Ugx4jGl7RrwUsK4YlUV4AaABAg",NA,"jNQXAC9IVRw"
"61","Who's here in 2024?","@SandraParker-ew2mx","https://yt3.ggpht.com/ytc/AIdro_nlK0XZCHPihWVQ4ZXtf5b8YpsaViKGdlcNQOujPdbuOV75OJmCMvjy0UMhDlldDDfeTw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@SandraParker-ew2mx","UCrguZXe6Opk5CN_pCSySW5A","0","0","2024-08-04T07:53:25Z","2024-08-04T07:53:25Z","Ugxr6fT_RQGOVgPjVKh4AaABAg",NA,"jNQXAC9IVRw"
"62","2024 are bots are disgusting send help","@meeko45543","https://yt3.ggpht.com/ytc/AIdro_ntgPrUcHyzZ9-vVtMugfOvEyfrYUXSF9CNTYHBl3ld87eoFostv-kIwHbSagae3U3GEw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@meeko45543","UCl-ijMFR5KffgoK6MWdv6TQ","0","0","2024-08-04T07:53:02Z","2024-08-04T07:53:02Z","UgwaxV9ZxXrB3tPJhJ94AaABAg",NA,"jNQXAC9IVRw"
"63","noooooooooooooooooooooooooooooooooooo","@meatlovervegan","https://yt3.ggpht.com/qkbRU4gD5LDayMg5xm1AaV8BlFMx09kCfwEgrxoJAA8UClseL3BGsR8R5dAlTanN9lWqQpO7yA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@meatlovervegan","UCOB5ImHhT6_Wx_Gr01nMykw","0","0","2024-08-04T07:49:15Z","2024-08-04T07:49:15Z","UgyhanZ9zUgq34qk9xt4AaABAg",NA,"jNQXAC9IVRw"
"64","Its is almost 2025 now","@xxsadak0xx.378","https://yt3.ggpht.com/if6Mo_kJSdB4i45aamTawdqLQaaoJ_9tVRX-d6spLLa11XNAbdFNuTIHqVShJieCs03-Hco8HA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@xxsadak0xx.378","UCAU1E2QjnEKca-yTB86rBTw","0","0","2024-08-04T07:47:40Z","2024-08-04T07:47:40Z","UgyYb31D6riHLHkdu3x4AaABAg",NA,"jNQXAC9IVRw"
"65","I am from future 2030, gta7 is launched","@RoyaltyEditZ764","https://yt3.ggpht.com/_-NIJxI3Tp2BmrnEE3f2HxlSdJbBRjLNJHEi_7mht7BCokk4SrZ9sLFLlom9XcJj-883Tsg2=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@RoyaltyEditZ764","UCMJ84bBxH2Pmfe-X1Uh5wUw","1","0","2024-08-04T07:43:05Z","2024-08-04T07:44:10Z","UgySEt93pAdKJfRCZ6Z4AaABAg",NA,"jNQXAC9IVRw"
"66","Hai","@abhiram6516","https://yt3.ggpht.com/70Y9NNu6NLDHvE_cxjK9pwCeWMiPqozKORYQdx22mVQE7IiiKJRP-C5Z9aF4Xms-xbnr9lNU=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@abhiram6516","UC4GrGv-vmome4Yf4u0YQUyQ","0","0","2024-08-04T07:42:33Z","2024-08-04T07:42:33Z","Ugz_PrikwuajtQMFHB14AaABAg",NA,"jNQXAC9IVRw"
"67","Hellooooo🎉🎉🎉🎉","@RoyaltyEditZ764","https://yt3.ggpht.com/_-NIJxI3Tp2BmrnEE3f2HxlSdJbBRjLNJHEi_7mht7BCokk4SrZ9sLFLlom9XcJj-883Tsg2=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@RoyaltyEditZ764","UCMJ84bBxH2Pmfe-X1Uh5wUw","0","0","2024-08-04T07:42:24Z","2024-08-04T07:42:24Z","Ugy7CfRCTp-0OfUjnbt4AaABAg",NA,"jNQXAC9IVRw"
"68","People 2024 👇👇👇","@user-rf4it1mr1u","https://yt3.ggpht.com/ytc/AIdro_nd-vlBKVo5vb_gAzEJPPrEUmKAXLoruOBOoJd_R_KvGKjJu7amWAiwOcKi9RlsoFVuaw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-rf4it1mr1u","UC1nwRoLmTsTtt5zXxtloPFw","6","3","2024-08-04T07:27:22Z","2024-08-04T07:27:22Z","UgyGCsB_S4VoDDac5Yl4AaABAg",NA,"jNQXAC9IVRw"
"69","Cool vid","@KingOfSouls_Yk","https://yt3.ggpht.com/3U6Eap9eGdtMpptsnkNVvz13hmeOtPGln3N346Ane_X7XFBM_GnVv-4mVzfXMOcA7ShZ15wUxA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@KingOfSouls_Yk","UCePt4G1SJUjeWBzCr6xR_kw","0","0","2024-08-04T07:22:21Z","2024-08-04T07:22:21Z","Ugy1ejKzlZMS0wKUq7V4AaABAg",NA,"jNQXAC9IVRw"
"70","2024 anyone ??","@jmnightfury","https://yt3.ggpht.com/wv74dWAkV6hyuz13iVwocLwE8ySgq6XNBfNWH_mw-5vRiSsIyT1SdmGJCKjXAz2CwWzEoq2qOA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@jmnightfury","UCMfzpUDldCgd6SlnmcX6XVQ","0","0","2024-08-04T07:21:36Z","2024-08-04T07:21:36Z","Ugz8CSHi1vg3HN-qGJp4AaABAg",NA,"jNQXAC9IVRw"
"71","Who watched 2024👉🏻","@jeetacharzee7443","https://yt3.ggpht.com/ytc/AIdro_mhsmnYE8s43yKvrOUEuO15ubUhsinTg2sCvnzOqI9_bv10vBFKsBHnJGDP5ESWQFEWmg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@jeetacharzee7443","UCC9Xl_wes82YuGSTTgmWZHw","1","1","2024-08-04T07:20:22Z","2024-08-04T07:20:22Z","Ugwt9gDLlUnvb3lhmt14AaABAg",NA,"jNQXAC9IVRw"
"72","My dob","@Gz.gurezi","https://yt3.ggpht.com/Lq-oeeYxwMMk4K4ASrOkGMgnuAribRL0c0oZD9iZFxBYzPXk2CLZ3DzwBl5Mh3xTdB574VULGA8=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Gz.gurezi","UCYkNw32OOk7jLRRh6GoNpjA","0","0","2024-08-04T07:08:55Z","2024-08-04T07:08:55Z","Ugzrd9GCs5u0m41jQ_54AaABAg",NA,"jNQXAC9IVRw"
"73","Wow","@Safiplay_2010","https://yt3.ggpht.com/xikhSwlTI74oPp6ykeImklPE_q2blzYaKYZTHES_tyAo5yJ5wocayQarBdJNImAVmdV9bq6bdg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Safiplay_2010","UClEeOF0QkwbDKeQXHN4FN8w","0","1","2024-08-04T07:05:54Z","2024-08-04T07:05:54Z","UgxzyBEYsTd6kIdU4S94AaABAg",NA,"jNQXAC9IVRw"
"74","realize that this video is 19 years old","@dezekeerteun","https://yt3.ggpht.com/wKyL9Gn-JhypVhxpiSUhmTTZ1KHQsd2XP4jc281eijd7nM207KamlzY9TuQEp8uqfXZD4GtKFhc=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@dezekeerteun","UCE2tMjOO-ANcaAjTC8N7i8Q","0","0","2024-08-04T07:04:29Z","2024-08-04T07:04:29Z","Ugz5A565GPMkwvhTbQx4AaABAg",NA,"jNQXAC9IVRw"
"75","This vid is older than some of yall","@moskthinks9801","https://yt3.ggpht.com/ytc/AIdro_lSSjnWCF_0Sshd_Aj7xoAGaI8tn77dpxmOMD-3NmSNrA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@moskthinks9801","UC9wu1LzBkE_4zZ5Ny2XsMqw","0","1","2024-08-04T07:02:05Z","2024-08-04T07:02:05Z","UgxzS1_jfY0c-Pg9Bxl4AaABAg",NA,"jNQXAC9IVRw"
"76","Me at the zoo... 19 years","@JuGzsc","https://yt3.ggpht.com/OH0pUhe1csRHOjiwpwtw0e8F-Kvj6DqDg-_4CiGiHFnA2Hz_7o3xywCKMPJFjkPbXrG6WzuJcg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@JuGzsc","UCg7agRJzSE5Bc6jOS65yPxg","0","1","2024-08-04T06:48:48Z","2024-08-04T06:48:48Z","Ugwz69HkJtScq3ncceF4AaABAg",NA,"jNQXAC9IVRw"
"77","19 years later, this popped up in my recommended...","@TotallyThan","https://yt3.ggpht.com/P_BjPMSa8a9_Sv23dYOUAyghLA7mpeapmYMnvxN5dEw6QsiUlVWa-KW_7gFl7jxXtIptmThvJg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@TotallyThan","UC_s-rYL9wJjncIhoJkCbeGg","0","2","2024-08-04T06:46:15Z","2024-08-04T06:46:15Z","UgwOAh3-_yTDTr3V8DV4AaABAg",NA,"jNQXAC9IVRw"
"78","This video popped up in my recommended?!","@patrioticcanarian","https://yt3.ggpht.com/USo9DsysXDWzksuLWy6L6MRv9MKRzyi9jts2DMJEBN6MzVxoCSKdE3wjlgIBSkOgf17ppEYyxg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@patrioticcanarian","UCHf15NAnYC_jaAGhk8OBxZQ","0","1","2024-08-04T06:44:26Z","2024-08-04T06:44:26Z","UgwyqsBuGFvDeF5JC_d4AaABAg",NA,"jNQXAC9IVRw"
"79","Where is he now","@thegoodddoctor","https://yt3.ggpht.com/lB9hD322Qd4wuLgUB-fHODi2CMjVVlL8YiKUy0YmCeQoi2HlXEHlLWpBJaU1QiPIbRD-2IScoZQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@thegoodddoctor","UC0AIWEZU2h_7oKrfsQ7Jz1Q","0","1","2024-08-04T06:43:16Z","2024-08-04T06:43:16Z","UgyAKnTbbGctRl5nTqd4AaABAg",NA,"jNQXAC9IVRw"
"80","Hello","@mariathereseemmanuel6818","https://yt3.ggpht.com/ytc/AIdro_nK0vmeAphTd1lDOsrcmKn0XyvcpGRqzjcz92hHH4b4lv4=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@mariathereseemmanuel6818","UCrMWznoFLk1qn5iOynEUeqA","0","1","2024-08-04T06:36:47Z","2024-08-04T06:36:47Z","Ugxx7wmozKOAWY2XKU54AaABAg",NA,"jNQXAC9IVRw"
"81","Any one in 2024 agust❤","@Yonda-x9b","https://yt3.ggpht.com/ytc/AIdro_l_cdb12iEvfbconWqKW89iqSh69jL-NdmjZIuXCkr9Yg3iLzKFdf8SG32lYrR3AmrM9A=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Yonda-x9b","UCdoCki0kYLcDqCJ_lzIdd0A","1","4","2024-08-04T06:33:29Z","2024-08-04T06:33:29Z","UgxqAbboTuZL96PU0K54AaABAg",NA,"jNQXAC9IVRw"
"82","Who else got this recommended 19 years later?","@X_X-r5f","https://yt3.ggpht.com/cHfG-QgvF6GyL8aXRczvNBNoQ8Lp_JSgCDpqM1fBlsJJgcWCZGir5otnEIIzNPG_PcNXi9vmfiI=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@X_X-r5f","UCUTzpuFXVJU56CZzCak90Fw","4","3","2024-08-04T06:29:32Z","2024-08-04T06:29:32Z","UgwwRc07Nv9Dw5_8Vxl4AaABAg",NA,"jNQXAC9IVRw"
"83","The father of all YouTubers in the world 🌎","@inzamul_official","https://yt3.ggpht.com/MdWbaOdWhhXzai-JWj689-rNYySJu4nldOCS-TjQjodtK7GwrBFR94XYDqR3l8kig7k07f2yNGc=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@inzamul_official","UCB4gfgp9HGYndTslnZVjiTg","1","1","2024-08-04T06:26:41Z","2024-08-04T06:26:41Z","UgyH4YxzGc0kX-X89IR4AaABAg",NA,"jNQXAC9IVRw"
"84","Türkiye","@Abdulkadirugurlu-ec3rr","https://yt3.ggpht.com/_vzAmaTMTWIbkIjGje_kiygi-pjaGCIiDi4Td2P6me9JEqEDLkbIDKGfib0z125KM4y1VrkKUd8=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Abdulkadirugurlu-ec3rr","UCbTtVFMkhnAAC-4LTrxIhSg","0","1","2024-08-04T06:24:23Z","2024-08-04T06:24:23Z","UgxUfnOGJoWKPPeJrRN4AaABAg",NA,"jNQXAC9IVRw"
"85","Anyone in 2024?
👇","@_onionn._","https://yt3.ggpht.com/EokeiJ4-ez5jZUKRyxRYGXcCjHTqrxDF40ZF8vqHhFoF-FWoeTFJbTSxR1rXnatW1Ak_Yz0Xqw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@_onionn._","UCaXIIh_vSlUeQ1rCGL4fyLA","2","3","2024-08-04T06:19:48Z","2024-08-04T06:19:48Z","UgzEW9a2pyEOTnz1Klx4AaABAg",NA,"jNQXAC9IVRw"
"86","Кто из 2024?","@doopnan8946","https://yt3.ggpht.com/ytc/AIdro_mTFH2OJgYMa-5dr3pCDdQqyCSeGFb3TU8b3Fu_eTpOzg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@doopnan8946","UCp7gSGAws8b_5IyRvFaX79w","0","0","2024-08-04T06:15:56Z","2024-08-04T06:15:56Z","UgygRoaP3JK-CpQ9i894AaABAg",NA,"jNQXAC9IVRw"
"87","This comment is from 2024 just wanted to say hi","@Kkeroqqi","https://yt3.ggpht.com/Zr_V0fZbGgUnEvCF6XUzQAMxcppsW_OWiniiavWIT2FucwDS5m4oMACt3m3HUvgCG7Y9ZfTb=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Kkeroqqi","UCEqfBMF3FD7TbEVF-ZD1_mQ","0","0","2024-08-04T06:14:33Z","2024-08-04T06:14:33Z","UgwYMUX0rQL2LhXbOLN4AaABAg",NA,"jNQXAC9IVRw"
"88","It should be a requirement for every new user to watch me at the zoo as their introduction to YouTube. Like it won’t let you continue until you finish the video.","@Not-Mikara","https://yt3.ggpht.com/-Mt2rlBYhngFyXMgqkkrGcnadWR0_fQLWTyZinHJIvZW6y7MqmhO5UYnxhnD36mGTvcdV36xSY4=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Not-Mikara","UCzzuqHBfK0jlhljLPmYTW8g","0","1","2024-08-04T06:11:06Z","2024-08-04T06:11:06Z","Ugwpg1XAYeSkDAHgG0l4AaABAg",NA,"jNQXAC9IVRw"
"89","why is this on my recommended page","@kittensandcats4960","https://yt3.ggpht.com/NrC__3fIYdMZcF-65CbChyEvToZ1JFJdHeSFNnh1baAwvsCOaZNASdEj7ReJj9iGCrlYpavTig=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@kittensandcats4960","UC3jp4Tmc_hVicQRBORtH4eA","1","1","2024-08-04T05:59:27Z","2024-08-04T05:59:27Z","UgzTwyZr6xivcocEgPJ4AaABAg",NA,"jNQXAC9IVRw"
"90","Who watching in 2024","@sitinurhayati9279","https://yt3.ggpht.com/ytc/AIdro_neQLeibekoc820vEEaZ18-gXnnfqXYNf-NGYM7InQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@sitinurhayati9279","UCg-ylnOWj3fcjHCZgiPx22A","0","1","2024-08-04T05:57:09Z","2024-08-04T05:57:09Z","UgyGacsWjR9-vfHYwxV4AaABAg",NA,"jNQXAC9IVRw"
"91","i remembered good times,tribute ,mysnowboarding skillz","@faisalaminahmed","https://yt3.ggpht.com/6aojzx8HwhJT8Zfu3wqRMdN5u8TmOwOSnks2CwjMKAlmJOwm_rAOa1S3y5S2gvCqh47B5BTxsw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@faisalaminahmed","UCv7i6-PkqJEF98G-3WhFliA","0","0","2024-08-04T05:53:59Z","2024-08-04T05:53:59Z","Ugyc7JWi8MQxoRurQ814AaABAg",NA,"jNQXAC9IVRw"
"92","this is a world record","@faisalaminahmed","https://yt3.ggpht.com/6aojzx8HwhJT8Zfu3wqRMdN5u8TmOwOSnks2CwjMKAlmJOwm_rAOa1S3y5S2gvCqh47B5BTxsw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@faisalaminahmed","UCv7i6-PkqJEF98G-3WhFliA","0","1","2024-08-04T05:52:55Z","2024-08-04T05:52:55Z","Ugx17s9p-0X_eRYX9mp4AaABAg",NA,"jNQXAC9IVRw"
"93","anybody 8/4/2024","@faisalaminahmed","https://yt3.ggpht.com/6aojzx8HwhJT8Zfu3wqRMdN5u8TmOwOSnks2CwjMKAlmJOwm_rAOa1S3y5S2gvCqh47B5BTxsw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@faisalaminahmed","UCv7i6-PkqJEF98G-3WhFliA","4","3","2024-08-04T05:52:35Z","2024-08-04T05:52:35Z","Ugw3S7HKEZZ506XcTQp4AaABAg",NA,"jNQXAC9IVRw"
"94","his is a world record","@faisalaminahmed","https://yt3.ggpht.com/6aojzx8HwhJT8Zfu3wqRMdN5u8TmOwOSnks2CwjMKAlmJOwm_rAOa1S3y5S2gvCqh47B5BTxsw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@faisalaminahmed","UCv7i6-PkqJEF98G-3WhFliA","0","0","2024-08-04T05:52:05Z","2024-08-04T05:52:05Z","Ugw0JcHmJpioDPab1EJ4AaABAg",NA,"jNQXAC9IVRw"
"95","Hey🎉🎉🎉","@user-fn4cw1mh3f","https://yt3.ggpht.com/ytc/AIdro_kFgGxM3aDBe2sjrvElqL8HYiQIcKxyeF6QF8z_b6y2RlZHraJr0i89ffz9uvpBtF7hrQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-fn4cw1mh3f","UC9Qw5vE_drSylMmJhfF6kkw","0","0","2024-08-04T05:49:31Z","2024-08-04T05:49:31Z","Ugwtz8gkd7h9lPGaMoF4AaABAg",NA,"jNQXAC9IVRw"
"96","It's completed 19 years","@osmansadek233","https://yt3.ggpht.com/dXKlTMb9FJPg6TstOjRt3EZc1la1Zx2e0kPF_RjuYTplByaOjzfyuuyJQD1puzHeqFRticKL2w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@osmansadek233","UC_I29jWPIjYEf7Fsx7IJGfA","0","0","2024-08-04T05:46:45Z","2024-08-04T05:46:45Z","UgxQ26k5IbSQlVLCdsB4AaABAg",NA,"jNQXAC9IVRw"
"97","Ten million three hundred fifty nine thousand two hundred eightieth","@kenswords","https://yt3.ggpht.com/4ksWPL_djnUF3dlDjz5tqs98oP_2olIP9bewCK6gaSVRvZJewa9UcybqkTTT03-A3KH6Pg4jug=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@kenswords","UCgk0AjwUe0fhq6F6oi_XQ1A","0","0","2024-08-04T05:37:46Z","2024-08-04T05:37:46Z","Ugz8NNYwjEK5uKuZQhZ4AaABAg",NA,"jNQXAC9IVRw"
"98","Woooww","@g-sdani7722","https://yt3.ggpht.com/y8lz3UBywCv0vQ1IaygGK2ZirCYT15WvumQ1wCLEV3NnbSm4xVOoBBlPRQ-3oVExYul8t7Up_A=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@g-sdani7722","UCIFI9-wgDK7B7zQGCmU-Ytw","0","0","2024-08-04T05:32:30Z","2024-08-04T05:32:30Z","Ugw_DR87M74vQV0CZRp4AaABAg",NA,"jNQXAC9IVRw"
"99","This is the first video on you tube","@user-zm7rr5tt3y","https://yt3.ggpht.com/ytc/AIdro_nkHMdD8-iph0EM_9XXOHFTX5yr1_08Pyl5RsRmTC8NcKJnWauEhfigEgk72JRwumN-OA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-zm7rr5tt3y","UCJShPqr3xfqA4gjEVkOTUaw","0","1","2024-08-04T05:27:04Z","2024-08-04T05:27:04Z","Ugwh5zDQzPbdrMOqARV4AaABAg",NA,"jNQXAC9IVRw"
"100","Rhuruyeheueh rheuehhdhruegdududuheurf","@AhmadZaki-mc6qn","https://yt3.ggpht.com/ytc/AIdro_n0P3r2dt_xOW7IMpld2RrxGBWw0u14CCrewTD_k6rGgh-rAJJjEjQc9tcAQhDqX28vZA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@AhmadZaki-mc6qn","UCDJ1y3GKvFW3cWgIgoDlJ2w","0","0","2024-08-04T05:24:24Z","2024-08-04T05:24:24Z","UgzU-GpkLhg6I6dcLxl4AaABAg",NA,"jNQXAC9IVRw"
"101","😮😂😮😂😂😢😂😮😮😂😅😂😅","@AhmadZaki-mc6qn","https://yt3.ggpht.com/ytc/AIdro_n0P3r2dt_xOW7IMpld2RrxGBWw0u14CCrewTD_k6rGgh-rAJJjEjQc9tcAQhDqX28vZA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@AhmadZaki-mc6qn","UCDJ1y3GKvFW3cWgIgoDlJ2w","0","0","2024-08-04T05:24:09Z","2024-08-04T05:24:09Z","UgyaFjJChlikjqnD3TB4AaABAg",NA,"jNQXAC9IVRw"
"102","🍁👌","@jawotayao8113","https://yt3.ggpht.com/ytc/AIdro_nbdc5AzjivOkOVFs1t3A1g2QWi7OLsMZHV2ihZTqZmqltNd7G5En2x7TJbw2Ac3mb2Bw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@jawotayao8113","UCJ5McNPvUzWDlhIhHI3rZQQ","0","0","2024-08-04T05:24:04Z","2024-08-04T05:24:04Z","Ugx_yB_PMTM1N8BbGL54AaABAg",NA,"jNQXAC9IVRw"
"103","🎉dhfhhdhehehdhhdhhejehsjdhdhjdhdhdhddhdhbvdhfbdnfhhfhdhfhhfgfhfhdhfhdhfhhfhfhrdjfhhfhdbhfhfhfhhdhdvbdhfjdvhdhdbfjfjfhdhhdhfidhdhdhhfj","@AhmadZaki-mc6qn","https://yt3.ggpht.com/ytc/AIdro_n0P3r2dt_xOW7IMpld2RrxGBWw0u14CCrewTD_k6rGgh-rAJJjEjQc9tcAQhDqX28vZA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@AhmadZaki-mc6qn","UCDJ1y3GKvFW3cWgIgoDlJ2w","0","0","2024-08-04T05:23:33Z","2024-08-04T05:23:33Z","UgwHqvpy-M-eJZuvkZZ4AaABAg",NA,"jNQXAC9IVRw"
"104","2030","@AhmadZaki-mc6qn","https://yt3.ggpht.com/ytc/AIdro_n0P3r2dt_xOW7IMpld2RrxGBWw0u14CCrewTD_k6rGgh-rAJJjEjQc9tcAQhDqX28vZA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@AhmadZaki-mc6qn","UCDJ1y3GKvFW3cWgIgoDlJ2w","0","0","2024-08-04T05:22:18Z","2024-08-04T05:22:18Z","Ugzu5SAdZ4SoRvWBDdl4AaABAg",NA,"jNQXAC9IVRw"
"105","😂😮😅🎉😅🎉😅😮😂😢😂😅😂😅❤❤❤❤❤","@AhmadZaki-mc6qn","https://yt3.ggpht.com/ytc/AIdro_n0P3r2dt_xOW7IMpld2RrxGBWw0u14CCrewTD_k6rGgh-rAJJjEjQc9tcAQhDqX28vZA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@AhmadZaki-mc6qn","UCDJ1y3GKvFW3cWgIgoDlJ2w","0","0","2024-08-04T05:22:09Z","2024-08-04T05:22:09Z","Ugxnw7ME-Iisi5Upb0N4AaABAg",NA,"jNQXAC9IVRw"
"106","this has a secret","@GoldMan-h7i","https://yt3.ggpht.com/c8mL2Hp-_O9R_dMt16v2HkstWGJbJ4EG1ryGvliJKnB3i4Wj7IbIqZnpd_iV5OcjMPgBM74n2g=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@GoldMan-h7i","UCxO0GTEkupipjQNzLYOW8gQ","0","0","2024-08-04T05:22:09Z","2024-08-04T05:22:09Z","Ugz28BOUaFIPS2s7w_F4AaABAg",NA,"jNQXAC9IVRw"
"107","❤❤❤❤","@AhmadZaki-mc6qn","https://yt3.ggpht.com/ytc/AIdro_n0P3r2dt_xOW7IMpld2RrxGBWw0u14CCrewTD_k6rGgh-rAJJjEjQc9tcAQhDqX28vZA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@AhmadZaki-mc6qn","UCDJ1y3GKvFW3cWgIgoDlJ2w","0","0","2024-08-04T05:21:34Z","2024-08-04T05:21:34Z","UgwLz4QkpeDWFP0rz0l4AaABAg",NA,"jNQXAC9IVRw"
"108","Dbhfjchdjc","@AhmadZaki-mc6qn","https://yt3.ggpht.com/ytc/AIdro_n0P3r2dt_xOW7IMpld2RrxGBWw0u14CCrewTD_k6rGgh-rAJJjEjQc9tcAQhDqX28vZA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@AhmadZaki-mc6qn","UCDJ1y3GKvFW3cWgIgoDlJ2w","0","0","2024-08-04T05:21:28Z","2024-08-04T05:21:28Z","UgwcjTCOK0NMEXtH_dV4AaABAg",NA,"jNQXAC9IVRw"
